gene,length
Q9NYB0,399
B4E2A8,404
Q8TEB9,315
Q96HL6,1025
Q9BV40,100
F5H4U9,430
Q8WVZ9,684
P00156,381
Q9UPQ3,1069
Q9UNN4,478
Q2TU34,338
Q2TU31,350
Q7KZ85,1726
P15153,192
P15151,417
Q9UQ16,873
Q6IN67,999
O43474,513
Q0D2I8,237
P50748,2209
A8VJE1,338
Q16828,381
P49354,457
Q7L5Y6,550
P04908,130
F5H816,847
F5H814,1214
Q16820,701
Q16821,1122
Q16822,640
Q16825,1174
Q6FH10,359
B3KQ79,313
Q6ZSS3,439
Q8WUK0,201
Q95HA6,557
Q9NST1,481
E7EQS3,364
Q5T6S3,580
Q9NST8,508
Q9UQ10,334
A8K881,356
Q9UDW3,170
Q9UDW1,132
Q5VY82,244
Q5VY81,244
A4D1G6,508
Q96A58,199
A4D1G0,326
Q8N118,509
Q96A54,375
Q32NF0,1164
Q96F25,216
Q96DE8,310
P36551,454
Q9Y5L3,495
Q00887,426
B7Z7E6,564
B7Z7E3,465
B7Z7E2,723
Q00889,435
Q00888,419
Q86YM8,1627
E9PAW1,793
E9PAW3,261
E9PAW6,732
Q8NGX1,318
P30520,456
P49746,956
P49747,757
A6NKK6,532
P49748,701
O95665,410
Q15428,481
O95661,229
Q9NXB9,299
Q9ULM2,529
Q6IB63,331
Q6MZR9,434
Q15427,424
Q8N114,240
Q9GZQ6,430
Q8IWL3,235
Q8IWL2,263
B9EKV4,518
P11678,715
P60842,406
Q6NVX3,223
Q9UFN7,422
Q8N8N7,351
A6NDY6,842
E9PH29,256
Q8TDD1,881
Q8TDD0,574
Q8TDD2,431
Q8TDD5,553
P11926,461
B7ZW70,212
P06732,381
P06733,434
P06730,245
P06731,702
P55084,474
P06737,847
P06734,321
P55087,323
P17787,502
P55735,322
Q502Y3,933
O00602,360
Q1ZZB8,892
Q6LEN6,748
P59646,89
Q13705,512
F8W8W3,554
Q4FZB7,885
O95544,591
Q9HBY8,427
Q5T4Y1,390
Q8NF99,534
Q2L6F8,118
Q9HBY0,568
Q8NF90,268
O15209,634
Q9NQP4,136
Q6DU44,399
P57775,412
O95271,1327
O95278,331
O95279,499
P55884,872
Q5U026,274
E9PCH3,1304
A0AV47,1522
P21333,2647
Q86V17,640
Q9Y2Y1,108
Q9Y2Y4,487
Q6P3S6,717
Q93070,412
B7Z6M3,1117
P28068,263
P28069,291
P28066,241
Q8WTZ8,604
P28065,219
P28062,276
B4E127,410
Q08G24,293
B4DUH2,429
P62910,153
Q9ULY5,219
P62913,178
Q03518,808
P62917,257
Q9Y487,856
Q9NUB1,689
B2RBI6,669
Q9Y483,593
Q9H836,394
P10253,952
B2RBI8,1125
A8K0Z6,545
Q07161,414
Q00796,357
Q9Y371,365
A8K0Z8,803
Q9Y376,341
P15976,413
Q96AM1,343
Q9UGN4,299
Q9UGN5,583
P01148,92
D3DWK1,697
Q96T54,342
Q96Q42,1657
F2Z3D0,95
Q6ZVZ8,466
Q8NGE7,335
Q7Z6C9,507
P63208,163
Q8NGE3,313
Q8NGE1,309
Q8NGE0,317
Q7Z6C3,1736
Q7Z6C1,2414
P00367,558
P00813,363
Q8NGE8,314
Q5SFM2,391
C9JE77,203
Q8IVS8,523
Q7Z7A5,1848
Q5JZY3,1008
Q8NBL1,392
Q59EA4,1074
Q9Y5X4,410
Q59H14,1161
Q3ZCM7,444
A0S0A7,1203
A0S0A6,1203
Q96M28,369
P35462,400
B3KS46,580
B3KS43,438
A0S0A8,1203
B2R4P9,136
Q9NPR5,1337
Q9BSI4,451
P23246,707
O60741,890
Q6DJX8,188
Q9BZW8,370
Q3LIC1,538
Q96DT0,337
Q8WZ84,308
Q6NSB3,511
Q9GZY0,626
A8MPR0,563
Q330K5,686
B5B0C2,337
Q8NFA0,1604
B5B0C1,372
Q86TW2,530
Q9H306,513
Q9H9F9,607
Q86TW6,221
Q8WYR1,880
Q9H300,379
Q2KJ05,1125
Q4LE74,2157
P52701,1360
O60291,552
P11310,454
O43660,514
Q59EL2,443
E9PIJ5,581
P61927,97
A8JZY6,297
P27708,2225
P48431,317
P10809,573
P40818,1118
Q9BVW5,301
Q15637,639
O95479,791
Q53FN0,221
Q8NEK5,545
P54707,1039
O95470,568
O95471,211
Q13490,618
O95477,2261
Q53HF2,646
P42830,114
P32119,198
Q5HYE7,329
Q5HYE4,831
P36507,400
A6NCS4,301
Q5HYE8,490
O95782,977
O95780,504
B4DW13,454
O95786,925
B4DW17,431
P50281,582
Q6PIU1,500
P36969,197
B7Z4B9,333
B2RAM1,780
D9YZV8,326
Q9Y5Q0,445
P48764,834
D9YZV4,326
D9YZV5,326
D9YZV7,326
Q4G104,628
D9YZV2,326
D9YZV3,326
Q02078,507
Q494Y9,464
Q9NY28,637
Q8WXX5,260
F5GZW7,484
P19784,350
P19367,952
Q6B014,543
A6NIB2,114
Q96MI6,459
A8K1Y9,458
Q9UHV9,154
Q9UHV8,139
Q6PIS6,201
P33992,734
P33993,719
P33991,863
Q9NZD1,345
B4DUW9,1125
Q06828,376
B4DUW6,504
Q7Z3G1,644
Q7Z3G6,844
Q7Z3G4,4377
Q15208,465
P60981,165
Q8NH64,318
Q8NH67,350
Q8NH61,342
Q8NH60,311
P19878,526
O14896,467
O14893,1463
P22830,423
P19875,107
Q5XKL5,378
P19876,107
B3KQG4,632
Q05AH0,695
P61586,193
P61587,244
Q16619,201
P50750,372
Q16613,207
Q16611,211
Q86UL3,456
Q9NQZ7,604
Q7Z419,303
Q5VWC9,187
Q6ZVE6,205
Q8WVX9,515
B4DDG8,639
Q7Z410,1059
Q9NQU5,681
Q9BS18,91
B2R5S4,469
Q9BS16,269
B2R5S1,485
Q9BS14,944
P47211,349
Q9UBX7,282
Q9UBX1,484
Q9UBX0,185
Q9UBX3,442
Q8NGR3,316
Q6IF63,320
Q9UF33,1035
Q9UBX8,382
P13762,266
Q13438,667
A4D177,183
Q8NGR1,328
F8WAB4,388
Q8NGR6,318
P49685,360
E1P5N7,179
P23634,1241
P78368,415
Q96F88,1024
P35125,1406
P51665,324
P03951,625
Q5GJ64,756
P03952,638
B7Z2S2,776
Q6EWN4,468
P03956,469
Q9NSK0,619
Q6NW40,437
Q9P296,337
Q9Y6P5,492
B4DJN3,359
Q9BZP6,476
Q53GU2,528
Q96IU4,210
B7Z4Z3,645
F5H3J2,788
E5RGD9,112
P27824,592
Q6AWA9,923
B3KYB0,681
A7MD27,861
P23490,316
Q5VYS8,1495
P83916,189
P24298,496
P29074,926
Q15691,268
Q8IWA8,638
Q8IZ26,560
Q6ICR7,134
O76015,456
O76014,449
Q9NRX3,93
O76011,436
O76013,467
A8K379,582
Q15393,1217
O00411,1230
Q15391,338
P28472,529
Q96T51,708
Q14554,519
P28476,490
O00418,725
Q15399,786
Q9BUY5,554
Q13936,2221
P09564,240
P04003,597
Q308M7,875
B3KPL5,433
E7EMJ3,712
Q5SPY7,495
Q9HC84,5765
P60510,307
Q9NRM7,1088
P06276,643
Q96QH8,159
Q96QH7,639
Q8N271,834
Q5TAQ9,751
Q96QH3,1549
Q5VWK5,629
O15315,384
P46100,2492
Q86T26,416
P05120,415
P46109,303
P46108,304
B2R9U8,375
F8W8J3,470
O15318,223
Q6FGP5,373
B4DNB8,920
Q99653,195
Q99650,979
E7ESA2,827
Q99873,361
P42338,1070
O95185,931
P42336,1069
Q5JXX5,417
P45452,489
Q9UL52,423
B4DNB6,324
Q99879,126
Q8N184,647
Q9UL54,1426
Q96P48,1450
Q5HY71,769
P0CG48,685
P0CG47,229
P0CG40,484
Q9UH17,490
O75937,253
O75936,387
O75935,186
O75934,225
Q7Z5H5,301
Q7Z5H4,357
Q8TCJ0,367
Q14376,348
A9C4C1,194
P43686,418
B4DXK9,457
Q02241,960
P41247,253
F5GXV6,916
E9PCA9,543
Q02246,1040
E9PCA7,453
Q8IV42,348
Q8N988,423
Q6VB85,416
A6NM69,1530
B0AZV7,458
Q9Y2F9,522
O43272,600
Q9BRR6,497
Q1LZ56,476
Q96PD4,163
P59910,316
P53621,1224
Q96HN2,611
A1L491,927
Q14773,272
Q14112,1375
Q14116,193
Q14117,519
P45880,294
Q8NH05,313
P16144,1822
Q9NY59,655
Q16842,350
Q16843,580
Q59F66,652
Q59FA2,248
D3DWP1,560
P07384,714
P15172,320
Q8NHQ9,600
B4E1A6,343
B3KQ54,706
Q6FH36,177
Q53QU7,328
Q6P2N6,318
P30968,328
Q6P2N0,1914
O14792,307
O14793,375
Q96D46,529
O14796,132
E7EQQ8,359
E5D8G0,601
O14798,277
B4DIW4,307
B4DIW5,916
B4DIW6,1251
B7Z4D0,363
P20849,921
Q9UGJ0,569
Q96T52,175
A6NIW1,185
Q96F07,1278
P36578,427
P14770,177
P63173,70
P63172,113
Q9Y5N5,214
Q9Y5N6,252
Q99259,594
P14778,569
Q53YD8,184
P20594,1047
Q53YD1,192
Q96DX5,294
Q53YD7,487
Q9UJX5,809
Q9ULK0,1009
P49768,467
Q15406,480
B3KU66,1270
B3KU69,690
F5H347,1056
P49767,419
P49760,499
P49761,638
P49763,221
Q8IYU4,475
P50440,423
P13929,434
O95644,943
Q9BRH9,671
Q9UJX3,599
Q8NC26,417
Q9UJX2,597
Q5TAV5,439
E9PH08,307
O00626,93
O00624,639
O00623,359
O00622,381
Q8N8L6,276
A8K141,895
Q9NR77,195
E9PH07,523
P40227,531
B3KUY3,687
Q96NU7,426
Q01844,661
Q7L9G8,331
Q96NU8,495
Q5U045,416
B2R907,404
Q13724,837
Q86SJ1,466
B9EIN1,370
C9J1S8,452
Q567S4,626
B1AK66,396
Q9BUF5,447
Q9BUF7,120
Q9BUF6,298
Q9BXR5,811
Q9NR19,714
B3KTC3,597
A6NJA2,494
Q6PJ99,503
Q8IYN0,596
Q9HBT7,754
B4DWT2,356
Q9UP79,918
O95259,989
O95255,1503
O95256,599
O95257,159
O95251,611
Q6FGS6,128
Q6DKJ3,714
Q9BW83,186
Q53F48,346
Q00403,316
B1ANH9,638
P38571,401
P38570,1179
A0MNN4,513
B4DM45,1278
B1ANH1,286
P07307,311
Q05D77,144
Q05D74,1197
Q5TE63,233
P62979,156
Q01201,579
Q9P1E4,1150
P10275,920
P10276,633
Q8TCJ2,826
A0AVT1,1052
P09172,617
Q9H819,358
Q08188,693
Q9BVL2,599
B4DX94,570
B4DX91,618
Q9H814,394
A3KPC7,128
Q3KR50,977
P25106,362
A8K9D9,900
Q8TBT2,426
E9PNQ2,594
Q96AC6,838
F2Z3B3,780
P01127,241
F2Z3B6,235
Q5W5T9,480
Q9P2T1,409
Q86UQ0,422
Q86T70,828
Q8NGC1,345
Q8NGC0,362
Q8NGC3,310
A0PGH1,360
Q8NGC4,313
Q8NGC7,330
Q8NGC6,315
Q8NGC9,324
Q9BXW4,147
B4E142,1056
E5KN55,370
C9JE98,2525
P43146,1447
P51797,869
B3KMA6,720
B4E217,457
Q9BX70,525
O75891,902
P78562,749
P78563,741
O75897,302
O75899,941
Q92633,365
Q5VT13,336
P23229,1130
P43166,264
E7ET18,34942
Q3LIA3,1505
O60760,199
O60762,295
O60765,605
Q8TAR1,505
Q1ZYL7,501
E5KNH5,464
B1AHC8,609
Q15181,289
Q6MZU1,1768
P17844,614
Q549N0,166
Q549N5,271
P20036,260
Q05586,943
Q14587,947
Q14586,743
B3KP94,464
P54284,484
B3KM48,438
Q14588,700
Q2TAY7,513
B7Z5F1,436
Q9NRF2,756
Q99665,862
O75762,1119
Q13127,1097
O75093,1534
O75094,1523
Q13123,557
Q32M47,840
Q32M46,847
E9PDD1,739
E9PDD5,393
P78542,952
B3KXG7,596
B3KXG6,1755
Q6PI38,514
B3KXG3,1104
Q59H77,545
B3KXG1,598
P68402,229
Q8N516,1342
Q96Q83,286
B3KXG9,350
Q96Q80,235
Q9UNX9,436
Q9H7M4,823
Q5SXM9,525
O95416,240
Q5W9H2,501
B3KUD5,530
B3KUD4,286
P54098,1239
P54762,984
Q6P4B4,1338
P54760,987
Q00987,491
E9PG89,2059
Q9HAB8,311
B0YIY5,182
B0YIY4,171
B0YIY3,370
Q99460,953
Q9UQ74,426
Q99467,661
Q99466,2005
Q9NVD7,372
P26885,142
Q96AV8,911
Q5HYG8,504
Q8N1F7,819
A8K3M3,435
Q8NGI3,324
B4DW78,485
P40763,770
Q6XUX3,929
E9PEN2,535
E9PEN1,323
P21854,359
P48788,182
Q9BWG0,2018
Q6GMS8,325
P24821,2233
P12645,472
P12644,408
P12643,396
Q5MJ68,293
P16083,231
Q9H1C0,429
Q6NXF2,2647
Q99999,423
P62491,216
P15692,237
P62495,437
A6H8K3,2671
Q14964,259
A7E294,1548
Q8NH42,304
Q6AZ88,668
Q5ST80,591
P36639,197
Q8NH49,305
Q8NH48,314
A0N775,226
P30041,224
Q9BYP7,1800
Q9BQ50,279
B4DK95,744
Q9BQ52,826
B4DK91,603
P62140,327
Q9UMF0,924
Q9UPR5,921
B3KQE1,956
E7EMI0,464
Q96B97,665
F8WA78,453
B3KQE6,495
Q16671,573
P09923,528
Q6VU69,3335
F8WA73,1070
E5RFL7,1982
Q7Z479,813
Q9BS31,505
Q9NQS7,918
B4DDE6,527
B4DDE3,431
Q7Z474,261
Q5VWE5,822
Q6IF00,324
Q96EF6,520
Q9NQ33,180
Q9NXA8,310
Q5TEK4,736
Q5TEK5,736
Q5TEK6,736
Q9NQS3,549
E9PGI8,196
Q8TAA5,225
Q9UBZ9,1251
Q9Y2W1,955
P68400,397
Q3MIV8,2029
F5H5Z9,310
A5X2V1,649
P40197,560
P13591,858
Q96PS8,301
A4D158,97
Q96J92,1243
P13598,275
Q6FHV6,434
Q96J94,861
B4DJH2,394
Q15836,100
P51608,511
Q9BZV1,441
A0PJM9,522
Q8NAB2,608
Q548N1,221
A0PJM6,395
P51606,427
Q59GM6,1096
Q15735,1006
Q9H340,312
Q96NR8,316
Q8N5I3,407
Q9HA31,452
Q9NSM3,906
Q9H346,318
Q3SWU9,1360
P17066,643
D3DTL2,434
P49959,711
Q4W5H2,1161
F5H3D2,529
Q9UBB5,411
B4DSC1,430
O76036,304
Q00610,1675
Q53EU6,434
O76031,633
Q00613,529
P35813,382
C7S316,129
Q96MX4,661
Q5PXE8,281
O76039,1030
P78352,1064
Q5SRE5,1749
P14902,403
A8K4A0,533
Q9NRD0,319
O00478,584
O00479,90
Q9NRD1,293
Q15375,998
Q59ES2,2671
O00476,498
Q15370,161
O15085,1522
P03971,560
Q969T4,207
P09544,360
P09543,421
E9PBG1,403
B2RDA1,314
P08637,289
P08631,526
Q59GY7,794
Q96SM3,734
Q6PJI0,579
Q59GY4,458
F8VS99,192
Q6FGR6,275
Q9UKM9,307
Q9UKM7,699
Q9UMN6,2715
O19682,399
O15335,359
Q4L235,1098
Q86T03,277
B7Z800,362
Q99853,325
Q99678,358
Q99679,349
Q8N9M3,682
Q8N9M2,534
Q99676,751
Q99677,370
Q9UH73,591
Q6NYC5,1827
P28908,595
Q96P65,431
P28907,300
P28906,385
Q6L9W6,998
P04280,392
Q9UJX4,755
E5KSD5,412
Q8N531,539
P62701,263
P15502,792
O75951,148
O75953,348
O75955,591
Q9BTC8,594
B7Z1Q3,418
B7Z1Q1,639
Q14353,269
B4DXI3,1306
B4DXI2,597
Q9H172,646
P00441,154
O43257,154
Q5JU15,243
O43255,324
O43252,624
Q9BZL1,73
Q9BY64,529
Q09028,425
Q9NYF8,920
B2RUU2,2261
C9J2K4,147
P58876,126
Q7KZM7,516
P53355,1455
P58872,428
P53350,603
O43781,588
Q96RD1,312
Q96RD2,323
Q96RD3,313
Q10589,216
P53609,377
Q14134,588
Q8WVV9,542
Q2TU77,369
Q08AK7,963
Q3B8N2,356
Q9UPM6,363
P17096,107
P46783,172
P46782,204
P46781,194
Q8NEN2,370
Q10588,333
Q8NFV4,315
O43432,1591
O43435,495
Q59F09,1432
Q6FH53,212
P04632,268
B3KSF1,228
Q16864,147
Q8N4N3,616
Q59F02,246
Q9UGQ3,507
Q59F04,1106
A8K6S2,848
B4DU40,367
Q7Z6Z7,4376
P02042,147
Q5VZ06,1198
Q5XG87,542
O75379,141
Q8TCU5,1115
Q8TCU6,1659
Q59FG6,5537
B2R6Q4,450
Q8TDG8,947
P20823,662
Q6NWZ7,531
P20827,205
Q9UM73,1620
P41159,167
Q8N5V2,710
A4D1U5,422
Q9Y5P6,360
Q9Y5P4,624
Q13356,520
Q13351,362
Q6ICV4,168
Q13352,177
Q96DA2,213
A4D1C5,780
Q9Y5P8,575
Q96DA6,116
C9J0Q5,2525
P11509,494
E9PD49,1655
Q4G1A0,2202
P63151,457
Q96IS3,230
Q7Z6D2,238
A8MU17,255
B7ZVY4,1237
Q9Y663,406
A4FVC0,859
Q96KH8,628
Q2HIX7,806
Q13477,406
P61421,392
B3KU46,560
Q96DE7,748
O15535,445
O95628,767
B2RDV7,650
O15533,466
B4DVT2,250
O95620,317
A4KYM0,355
O95622,1261
A4KYM6,249
B4DVT4,354
Q5R371,228
Q9HCG8,908
P49327,2511
Q9BQB6,163
Q8WWZ7,1643
Q53SS8,356
Q8NC01,280
A8K647,372
Q9HCG1,818
Q8NC05,549
P55773,120
P55771,341
F5H141,696
P55774,89
Q5JVE7,488
Q8N8J6,731
P40200,585
Q6FH49,264
Q13740,583
Q13748,450
Q9UN76,642
B0LPI0,1243
Q2L6J2,126
B4DYJ5,310
Q9NS39,739
B4DYJ8,555
B7Z6M5,658
Q15762,336
E9PAS4,292
P46439,237
P30411,391
P30566,498
Q53YB7,129
E9PAS2,213
Q8NCE0,465
Q96H86,408
Q9H1H9,1805
F5H7U3,847
A1Y9B3,281
P48436,509
Q86V51,848
D3Y299,532
Q5FBB7,561
Q8WWQ0,1821
Q8WWQ2,592
E5KMT5,427
Q9Y2E6,619
Q53F23,580
Q9Y2E5,1009
Q9HB29,575
Q9BWA2,661
O75348,118
E9PH60,365
B3KUU2,494
A8K161,489
Q6IAU5,546
Q07343,736
Q96R08,314
E9PH69,940
A8K2L2,343
P13010,732
P62955,275
P35368,520
Q05D90,1516
Q5VUF1,233
P09488,237
A6H8V1,1534
Q9BVJ7,150
Q9UGU5,601
Q8NBS9,432
B9EGV5,720
B9EGV3,757
B2RBM0,803
Q5STG3,518
P57739,230
P52926,147
P57735,213
A6NJG9,250
P57730,90
B4E1A3,421
Q05CZ1,1573
Q96AA3,541
A8MXQ4,361
B4DF15,1079
Q8IYU2,909
Q86US8,1419
P35716,441
P35712,828
P35713,384
P35711,763
Q8IVW0,532
Q6IFM7,323
Q8NGA8,305
Q8IVW4,592
Q9C0D3,744
P48506,637
E9PPM2,605
Q8NGA1,313
P29992,359
Q5MY95,495
Q8NGA6,315
Q8NGA5,316
Q93034,780
Q6UXM4,299
Q3SYB3,417
B4E168,530
F5H5G0,420
Q93033,1021
B4E166,635
Q93038,417
Q32MC1,519
Q92611,657
B1PBA3,827
P24462,535
B4DVB6,341
B3KS07,465
Q92614,2054
P49146,381
Q96LI5,555
Q6ZWF1,445
P24468,414
P46663,353
P78540,354
Q9Y6I7,421
B4DJU7,328
O60701,494
O60706,1549
P78545,371
O60704,377
P78549,312
Q9Y6I8,212
E7ET38,767
P78426,367
E7ET30,227
P42785,517
P01106,439
P78424,691
P01100,380
F8WBG7,290
Q01484,3924
Q59HB5,1818
P17861,266
C9JEN7,364
Q9Y5S1,764
B6EAT9,742
Q9H343,314
O75747,1486
Q9H347,655
Q8NBF1,620
P68371,445
B7Z3P7,1011
Q9NS98,782
B2RNI9,326
B4DFS7,575
E9PB75,357
Q9NZN5,1544
P33402,753
E9PB70,706
Q9NRD8,1548
Q6SJ96,375
P40926,338
Q13105,803
B2R491,263
Q13107,963
P61966,158
E9PDB9,812
P61960,85
B4DJ35,270
P61962,342
Q9Y458,520
P52740,706
P23141,567
Q8N538,418
B3KXA2,1134
B3KXA5,1438
Q59EH3,158
P78428,528
O94817,187
Q86WL4,538
Q9H4D1,832
O94813,1529
Q14653,452
O94819,623
Q9BRX5,255
Q6IBQ5,526
Q99442,399
Q8TD07,263
Q99447,407
Q8TD08,544
A2RU78,793
A6NI52,150
E5KMT6,427
Q2NKM7,970
E7EXB7,610
A8K5P7,1212
Q4U0F0,357
A6NL80,163
Q5HYA0,498
Q9UF02,275
Q6FII1,226
Q2M5E1,2069
Q6ZNF9,570
Q86YS3,637
B4DGC5,1160
Q5SXQ0,465
Q6ZNF3,530
P40925,352
P62380,186
B2RAQ8,773
P33151,784
F5GZS3,979
F5GZS7,858
Q9NY64,477
Q02108,690
Q86YS6,212
Q9UHJ6,478
A8K1U9,739
A8K1U6,523
A8K1U7,900
Q6NV75,609
Q16478,980
Q9UNZ2,370
Q96PK6,669
Q96ME1,805
Q9BY15,652
F8W9E0,1011
Q8NH21,305
Q8NG92,308
P11712,490
Q9BQ31,491
Q8NG97,314
Q9UL03,887
Q8NG95,312
P11717,2491
Q8NG99,324
Q8NG98,312
Q9NYY1,180
Q9NYY3,685
C9JGP1,200
P19526,365
P19525,551
Q86W42,341
Q16651,343
Q16650,682
Q16656,772
Q16654,411
Q16659,721
B4DW54,517
Q96HU8,199
Q0P5U8,990
Q6I9R8,279
Q9UPP2,1182
B4DP29,538
Q9NS84,486
Q9NS87,1388
Q9BX66,1292
Q9BX67,310
Q5TCY1,1321
Q9NS88,2512
B4DKR9,323
Q68DT0,465
O60942,597
Q5JSL4,427
Q9UQL6,1122
Q4AE77,741
B3KV83,761
Q9Y312,398
B3KV88,580
P23786,658
Q7Z675,1001
Q6ZSD5,985
Q7Z672,288
Q7Z670,323
Q53GQ0,352
Q9Y6T7,804
O60498,875
O60499,249
Q9NP31,399
Q3SXY8,428
E7EQ89,872
P30711,240
Q96KK4,312
C5HF20,372
Q8N5K0,1516
Q05C92,343
Q8WTR7,871
O00189,460
Q8WTR2,217
B1A4H7,256
O00182,355
Q96IY1,281
O00180,336
Q6PEY2,450
Q96IY4,423
O00187,686
D3DTN0,311
Q8NGH7,329
Q06136,332
B3KNN9,583
B3KNN6,550
B4DSA6,348
P13716,330
O76050,574
P14927,161
A5H1P5,170
P14921,485
Q07666,443
F1T0E1,356
Q12882,1025
Q8NGH3,330
B1ALI0,860
B4DHP6,1530
Q9NRY4,1513
O00327,626
O00325,454
Q5JTZ9,985
O00459,728
O00329,1068
O95196,566
Q9UL49,500
Q96CB8,462
Q96T11,832
B7ZAD1,274
O95199,556
P01730,458
Q8NGH9,312
Q7Z4N2,1642
B7Z2W1,529
P03999,348
P48595,397
Q9BRS2,568
Q969Z4,430
Q7Z4N8,604
Q13972,1275
Q13976,686
Q15915,447
P02649,317
F5GXI9,847
P57057,533
P57058,714
Q6IBN6,189
P02647,267
Q9P084,1339
Q96QL0,403
Q8N238,714
Q8N239,644
Q6NUS1,873
Q12769,1436
Q32P28,736
Q15910,746
Q9UKK9,232
Q7Z3V9,200
B7Z825,529
F8W8N0,552
B3KPX5,477
O95992,272
Q9UKK3,1724
O95997,202
O95996,2303
A8MZ91,637
Q2HIY8,463
Q6P1R4,473
Q9UL01,977
A2BFH1,164
Q9H2G0,875
Q9Y253,2590
P78371,535
Q9Y251,543
O15350,636
O15353,648
O15355,546
O15354,613
O15357,1258
Q6DT37,1551
B4E207,892
P22362,96
Q99832,543
Q99836,296
Q99835,787
P48051,423
P15529,392
Q01543,452
P48050,445
Q14332,641
B7Z8Y4,1192
Q14331,258
Q7Z5T1,644
Q86VH2,1401
P48052,419
B3KRB2,661
P16870,476
P16871,459
Q546Z2,336
P24071,287
Q5T7B8,1368
O75970,2084
A2A2U1,574
O75976,1380
Q15825,494
P22090,263
Q59FG2,4544
B4E2G0,420
Q59FG5,1447
O43237,492
Q15822,529
Q59FG9,3396
Q9NYD6,342
Q8NEV4,1616
B7ZM83,2572
C8KIM0,522
Q9UEU0,232
Q8NBZ0,244
B7ZM87,1099
P35527,623
P35520,551
P35523,988
Q6ZMU8,589
P10124,158
Q96AE4,665
Q8TEY7,942
Q8TEY5,395
B4DNF7,1106
O14832,338
Q8N4L2,257
Q68D78,247
Q59F20,923
C9JV30,599
Q8N126,398
P49336,464
P49335,361
B3KQ13,454
Q05CA2,655
Q05CA6,595
Q6PCT2,694
B3KN69,639
P23416,452
P23415,457
B2R6S5,196
Q6P2J4,655
O75356,428
O75355,529
O75354,484
O75352,299
O75351,444
Q86X89,2468
Q6PF15,583
Q8IVH4,424
C7F7I3,543
Q8TCW9,393
Q02930,508
Q8IVH8,894
Q8NGZ3,307
P30926,498
Q8NGZ4,309
Q8NGZ5,317
Q6ZMU5,477
P20809,199
P20807,821
P20800,178
A8K5D4,269
Q96F44,468
Q96DC9,234
P67809,324
Q9Y5R2,645
Q11130,342
Q9Y5R4,338
B7Z7C8,601
Q2L988,93
B4DG28,481
Q53X12,838
Q9BX69,1037
Q9BSP0,442
B4DXD3,579
P14735,1019
Q9ULW6,460
A6NLW9,319
F5H301,1221
P17275,347
Q96KJ9,171
Q16222,522
B8ZZR8,188
Q9UMD9,1497
Q9ULW8,664
Q9ULW9,779
B4DQB3,847
O95602,1720
Q8IZF4,570
O95600,359
Q8IZF2,1346
Q8IZF3,695
Q86YN1,238
Q96FY7,714
Q86XT2,251
Q5EBN2,209
P48061,93
Q9HCE7,757
Q9BRL8,715
P48065,614
B7Z599,522
P48067,706
A1A4Y0,221
O15516,846
Q6KH11,985
O15514,142
A1A4Y4,181
B7XD05,428
B7XD04,509
Q6ISJ4,304
Q2KJY2,2108
Q14181,598
Q96NY6,335
P50052,363
P50053,298
Q96EK6,184
Q9Y6Q1,641
Q9UN19,280
P50502,369
Q96NY9,551
Q96NY8,510
B7Z6K0,975
B7Z6K1,465
Q13769,683
B4DTD8,603
Q8WXK3,278
P40261,264
Q13761,429
P35914,325
Q53H15,603
Q53H12,422
Q9Y271,337
P51452,185
P51451,599
Q9NW38,375
Q9BUJ0,271
P16278,677
A8K3V5,487
Q547U9,1464
P37268,417
E9PHC8,357
P30542,326
P62269,152
Q19R12,2377
Q19R13,2377
Q19R11,2377
Q19R17,2377
Q9HA84,694
B3KTG1,603
P35913,854
P31146,461
P48454,521
Q8NHB7,308
Q8NHB8,316
Q86V71,674
P10720,104
P10721,976
Q9GZV9,251
Q9Y2G2,537
Q9Y2G3,1177
Q9Y2G5,429
Q9Y2G7,519
B2RA41,349
E7EPY8,487
Q6P3U7,516
Q08945,709
P07199,599
B3KP27,326
Q6NS38,261
P07195,334
Q6IAW1,117
P07197,916
P07196,543
B4DUN2,352
P09132,144
Q6I9S7,114
Q6I9S8,116
Q9BT73,122
Q08493,821
Q92988,240
Q5T5C0,1151
P56597,212
Q7RTQ3,630
Q08499,809
P21781,194
Q92985,503
P37840,140
O14581,309
B9EGP2,1237
B4E1C1,740
Q9NW08,1133
E9PNU8,119
Q569J5,2214
Q9NVF7,368
Q99583,582
A8MQC5,128
Q99581,238
P52907,286
Q92187,359
Q53YC7,430
Q92185,356
P04183,234
P04181,439
P04180,440
Q86UU9,113
Q9BXS1,227
Q9BXS5,435
P20783,270
Q9NR96,1032
Q53TV9,228
Q9NR63,512
Q9C0F3,470
Q8IVU6,663
Q9UHL4,492
Q9C0F0,2248
Q9UQQ1,740
B3KVU2,393
Q9UQQ2,575
Q9NVR2,710
A6NGE7,173
F5H5E4,398
E5KN95,518
O75503,358
B3KS28,362
Q9Y3E5,179
Q7LA65,1549
O75508,207
O75509,655
Q9H3G5,476
Q00005,443
Q8TAV3,490
O60729,498
B1GX77,559
B4DJW8,767
Q9BZI7,483
O60725,284
P08263,222
Q5JRI3,262
Q5QP82,559
P05362,532
Q96QV1,700
Q96AG1,852
O95382,1288
Q6NTF9,434
E5KNL5,297
Q8IWT8,1627
Q13162,271
Q13163,448
Q13164,816
Q32M84,506
Q4W5J5,80
Q9H410,356
E9PB14,501
Q4LE27,1708
